player_id,player_name,position,sub_position,country_of_citizenship,date_of_birth,peak_valuation_date,peak_market_value_eur,valuation_observation_count,age_at_peak_value,peak_age_position_percentile,peak_value_position_rank
586834,Jesurun Rak-Sakyi,Attack,Right Winger,Ghana,5/10/02,9/10/23,2000000,5,21,0.156060606,481
649317,Jhon Durán,Attack,Centre-Forward,Colombia,13/12/03,16/12/24,40000000,13,21,0.156060606,90
462250,João Félix,Attack,Second Striker,Portugal,10/11/99,23/11/20,100000000,17,21,0.156060606,14
331498,Jordi Mboula,Attack,Right Winger,Spain,16/3/99,8/10/20,1800000,12,21,0.156060606,498
453824,Josh Maja,Attack,Centre-Forward,Nigeria,27/12/98,15/10/20,6500000,7,21,0.156060606,322
625654,Julen Lobete,Attack,Centre-Forward,Spain,18/9/00,13/10/21,5000000,11,21,0.156060606,358
452477,Junior Adamu,Attack,Centre-Forward,Austria,6/6/01,10/11/22,8000000,15,21,0.156060606,287
309400,Kai Havertz,Attack,Centre-Forward,Germany,11/6/99,13/10/20,81000000,16,21,0.156060606,27
746695,Kamaldeen Sulemana,Attack,Left Winger,Ghana,15/2/02,16/3/23,22000000,15,21,0.156060606,156
589737,Kelvin Yeboah,Attack,Centre-Forward,Italy,6/5/00,15/3/22,5500000,12,21,0.156060606,347
473050,Kevin Schade,Attack,Left Winger,Germany,27/11/01,20/6/23,25000000,12,21,0.156060606,142
1111663,Kingstone Mutandwa,Attack,Centre-Forward,Zambia,5/1/03,25/6/24,1000000,4,21,0.156060606,566
342229,Kylian Mbappé,Attack,Centre-Forward,France,20/12/98,15/10/20,180000000,10,21,0.156060606,2
518644,Largie Ramazani,Attack,Left Winger,Belgium,27/2/01,23/9/22,10000000,12,21,0.156060606,258
627248,Lewis Dobbin,Attack,Left Winger,England,3/1/03,14/3/24,2500000,5,21,0.156060606,457
335103,Linton Maina,Attack,Left Winger,Germany,23/6/99,15/7/20,9000000,14,21,0.156060606,276
487843,Lorenzo Colombo,Attack,Centre-Forward,Italy,8/3/02,20/12/23,7000000,13,21,0.156060606,311
607226,Loum Tchaouna,Attack,Right Winger,France,8/9/03,18/12/24,10000000,12,21,0.156060606,258
482107,Magnus Warming,Attack,Right Winger,Denmark,8/6/00,14/10/21,1000000,12,21,0.156060606,566
396638,Manor Solomon,Attack,Left Winger,Israel,24/7/99,7/6/21,20000000,10,21,0.156060606,166
404584,Marcus Forss,Attack,Centre-Forward,Finland,18/6/99,26/5/21,4500000,9,21,0.156060606,377
532495,Marlon Mustapha,Attack,Centre-Forward,Austria,24/5/01,27/5/22,1000000,7,21,0.156060606,566
640109,Martín Satriano,Attack,Centre-Forward,Uruguay,20/2/01,11/11/22,8000000,13,21,0.156060606,287
611426,Matías Arezo,Attack,Centre-Forward,Uruguay,21/11/02,28/12/23,7500000,13,21,0.156060606,301
578392,Maximilian Beier,Attack,Centre-Forward,Germany,17/10/02,29/5/24,30000000,16,21,0.156060606,120
460654,Mehdi Zerkane,Attack,Right Winger,Algeria,15/7/99,4/6/21,2500000,9,21,0.156060606,457
393239,Mitchell van Bergen,Attack,Right Winger,Netherlands,27/8/99,14/10/20,4000000,13,21,0.156060606,392
574385,Mohamed Daramy,Attack,Left Winger,Denmark,7/1/02,16/10/23,10000000,15,21,0.156060606,258
880330,Moïse Sahi Dion,Attack,Centre-Forward,Cote d'Ivoire,20/12/01,16/6/23,3000000,10,21,0.156060606,428
355641,Mounir Chouiar,Attack,Left Winger,Morocco,23/1/99,15/10/20,9000000,11,21,0.156060606,276
371142,Myziane Maolida,Attack,Left Winger,Comoros,14/2/99,15/10/20,7500000,11,21,0.156060606,301
570421,Nico Melamed,Attack,Left Winger,Spain,11/4/01,3/6/22,7500000,8,21,0.156060606,301
392085,Nicolò Zaniolo,Attack,Second Striker,Italy,2/7/99,25/8/20,55000000,15,21,0.156060606,58
568702,Papa Ndiaga Yade,Attack,Left Winger,Mauritania,5/1/00,4/6/21,3000000,9,21,0.156060606,428
710004,Peter Federico,Attack,Right Winger,Dominican Republic,25/7/02,21/3/24,3000000,14,21,0.156060606,428
594505,Raimonds Krollis,Attack,Centre-Forward,Latvia,28/10/01,23/11/22,2500000,7,21,0.156060606,457
917778,Rémy Labeau Lascary,Attack,Centre-Forward,France,3/3/03,10/12/24,2500000,11,21,0.156060606,457
627207,Ricardo Pepi,Attack,Centre-Forward,United States,9/1/03,17/12/24,18000000,12,21,0.156060606,179
704270,Sambou Soumano,Attack,Centre-Forward,Senegal,3/1/01,30/5/22,1200000,5,21,0.156060606,550
401922,Samuel Chukwueze,Attack,Right Winger,Nigeria,22/5/99,8/10/20,25000000,10,21,0.156060606,142
802747,Siriné Doucouré,Attack,Centre-Forward,Mali,8/4/02,18/12/23,1200000,10,21,0.156060606,550
569389,Sofiane Diop,Attack,Left Winger,Morocco,9/6/00,8/10/21,20000000,13,21,0.156060606,166
568535,Theo Corbeanu,Attack,Right Winger,Canada,17/5/02,19/10/23,1900000,9,21,0.156060606,494
535469,Valentin Mihăilă,Attack,Left Winger,Romania,2/2/00,23/3/21,8500000,11,21,0.156060606,284
454386,Adrian Benedyczak,Attack,Centre-Forward,Poland,24/11/00,11/10/23,6000000,13,22,0.223484848,336
868891,Adson,Attack,Right Winger,Brazil,6/10/00,7/4/23,6000000,11,22,0.223484848,336
895480,Adu Ares,Attack,Right Winger,Spain,12/10/01,7/6/24,2000000,7,22,0.223484848,482
410649,Afimico Pululu,Attack,Centre-Forward,DR Congo,23/3/99,15/4/21,3000000,10,22,0.223484848,429
634105,Alberto Marí,Attack,Centre-Forward,Spain,11/7/01,7/6/24,1500000,5,22,0.223484848,519
487688,Alberto Soro,Attack,Right Winger,Spain,9/3/99,10/6/21,3000000,9,22,0.223484848,429
548111,Álex Baena,Attack,Left Winger,Spain,20/7/01,7/6/24,40000000,12,22,0.223484848,91
328914,Álex Blanco,Attack,Left Winger,Spain,16/12/98,10/6/21,1500000,7,22,0.223484848,519
610581,Ali Al-Hamadi,Attack,Centre-Forward,Iraq,1/3/02,16/12/24,2500000,10,22,0.223484848,458
1305792,Álvaro García Pascual,Attack,Centre-Forward,Spain,21/7/02,9/6/25,1000000,4,22,0.223484848,567
536835,Amad Diallo,Attack,Right Winger,Cote d'Ivoire,11/7/02,30/5/25,45000000,16,22,0.223484848,76
748382,Amin Sarr,Attack,Centre-Forward,Sweden,11/3/01,27/3/23,9000000,11,22,0.223484848,277
418659,Amine Gouiri,Attack,Centre-Forward,Algeria,16/2/00,23/3/22,50000000,17,22,0.223484848,66
491296,Anass Zaroury,Attack,Left Winger,Morocco,7/11/00,1/6/23,12000000,13,22,0.223484848,237
432982,Andreas Skov Olsen,Attack,Right Winger,Denmark,29/12/99,4/11/22,20000000,15,22,0.223484848,167
957461,Andrés Gómez,Attack,Left Winger,Colombia,12/9/02,7/10/24,6000000,11,22,0.223484848,336
602105,Antony,Attack,Right Winger,Brazil,24/2/00,15/9/22,75000000,16,22,0.223484848,33
822458,Bamba Dieng,Attack,Centre-Forward,Senegal,23/3/00,30/5/22,10000000,10,22,0.223484848,259
708265,Bradley Barcola,Attack,Left Winger,France,2/9/02,24/3/25,70000000,14,22,0.223484848,38
470607,Brennan Johnson,Attack,Right Winger,Wales,23/5/01,9/10/23,48000000,10,22,0.223484848,74
473169,Brian Brobbey,Attack,Centre-Forward,Netherlands,1/2/02,31/5/24,35000000,16,22,0.223484848,102
598765,Brian Ocampo,Attack,Left Winger,Uruguay,25/6/99,10/9/21,4000000,12,22,0.223484848,393
477109,Bryan Lasme,Attack,Centre-Forward,France,14/11/98,25/6/21,2000000,7,22,0.223484848,482
713644,Bryan Zaragoza,Attack,Left Winger,Spain,9/9/01,22/12/23,12000000,14,22,0.223484848,237
282810,Carles Pérez,Attack,Right Winger,Spain,16/2/98,25/8/20,9000000,16,22,0.223484848,277
618813,Carlos Martín,Attack,Left Winger,Spain,22/4/02,11/10/24,4000000,10,22,0.223484848,393
695454,Chiquinho,Attack,Left Winger,Portugal,5/2/00,15/6/22,3000000,13,22,0.223484848,429
1124005,Christantus Uche,Attack,Centre-Forward,Nigeria,19/5/03,9/6/25,15000000,8,22,0.223484848,212
337725,Christian Kouamé,Attack,Centre-Forward,Cote d'Ivoire,6/12/97,25/8/20,17500000,13,22,0.223484848,188
1033005,Coba da Costa,Attack,Left Winger,Guinea-Bissau,26/7/02,21/3/25,3000000,6,22,0.223484848,429
474701,Crysencio Summerville,Attack,Left Winger,Netherlands,30/10/01,1/10/24,22000000,12,22,0.223484848,157
346482,Dan Nlundulu,Attack,Centre-Forward,England,5/2/99,8/6/21,1500000,6,22,0.223484848,519
666268,Daniel Fila,Attack,Centre-Forward,Czech Republic,21/8/02,25/3/25,3000000,13,22,0.223484848,429
319301,Daniel James,Attack,Right Winger,Wales,10/11/97,30/7/20,19000000,9,22,0.223484848,175
386786,Darko Churlinov,Attack,Left Winger,North Macedonia,11/7/00,14/9/22,3000000,9,22,0.223484848,429
397486,Dennis Man,Attack,Right Winger,Romania,26/8/98,23/3/21,11000000,10,22,0.223484848,249
237669,Dereck Kutesa,Attack,Left Winger,Switzerland,6/12/97,15/10/20,2000000,7,22,0.223484848,482
566965,Diego Collado,Attack,Left Winger,Spain,9/1/01,14/6/23,1000000,13,22,0.223484848,567
491648,Diego Valencia,Attack,Centre-Forward,Chile,14/1/00,27/9/22,2500000,10,22,0.223484848,458
540664,Dilane Bakwa,Attack,Right Winger,France,26/8/02,3/6/25,25000000,15,22,0.223484848,143
324344,Dimitrios Limnios,Attack,Right Winger,Greece,27/5/98,4/8/20,4000000,13,22,0.223484848,393
357498,Dušan Vlahović,Attack,Centre-Forward,Serbia,28/1/00,15/3/22,85000000,17,22,0.223484848,24
430488,Edgar Sevikyan,Attack,Right Winger,Armenia,8/8/01,23/5/24,2000000,12,22,0.223484848,482
649016,El Bilal Touré,Attack,Left Winger,Mali,3/10/01,11/10/23,20000000,15,22,0.223484848,167
511550,Ellis Simms,Attack,Centre-Forward,England,5/1/01,27/10/23,6000000,7,22,0.223484848,336
448854,Emmanuel Dennis,Attack,Centre-Forward,Nigeria,15/11/97,6/8/20,16000000,16,22,0.223484848,196
559328,Emmanuel Emegha,Attack,Centre-Forward,Netherlands,3/2/03,3/6/25,25000000,16,22,0.223484848,143
645774,Eren Dinkçi,Attack,Right Winger,Türkiye,13/12/01,29/5/24,12000000,14,22,0.223484848,237
618898,Erencan Yardımcı,Attack,Centre-Forward,Türkiye,4/2/02,17/12/24,3000000,14,22,0.223484848,429
487474,Francisco Conceição,Attack,Right Winger,Portugal,14/12/02,18/12/24,36000000,13,22,0.223484848,99
655488,Gabriel Martinelli,Attack,Left Winger,Brazil,18/6/01,19/12/23,85000000,15,22,0.223484848,24
538977,Georginio Rutter,Attack,Centre-Forward,France,20/4/02,16/12/24,32000000,15,22,0.223484848,111
405885,Giacomo Raspadori,Attack,Second Striker,Italy,18/2/00,11/11/22,35000000,16,22,0.223484848,102
742201,Giuliano Simeone,Attack,Right Winger,Argentina,18/12/02,9/6/25,35000000,12,22,0.223484848,102
342048,Grady Diangana,Attack,Right Winger,DR Congo,19/4/98,13/10/20,12000000,7,22,0.223484848,237
391065,Hamed Traoré,Attack,Left Winger,Cote d'Ivoire,16/2/00,15/3/22,22000000,10,22,0.223484848,157
709726,Hugo Ekitiké,Attack,Centre-Forward,France,20/6/02,5/6/25,75000000,15,22,0.223484848,33
928323,Ibrahim Salah,Attack,Left Winger,Morocco,30/8/01,16/10/23,6000000,9,22,0.223484848,336
490223,Ibrahima Koné,Attack,Centre-Forward,Mali,16/6/99,30/5/22,4500000,9,22,0.223484848,378
739443,Igor Thiago,Attack,Centre-Forward,Brazil,26/6/01,22/3/24,25000000,11,22,0.223484848,143
710679,Iker Benito,Attack,Right Winger,Spain,10/8/02,24/6/25,1500000,13,22,0.223484848,519
559794,Jack Clarke,Attack,Left Winger,England,23/11/00,27/10/23,15000000,13,22,0.223484848,212
663237,Jacob Ondrejka,Attack,Left Winger,Sweden,2/9/02,17/6/25,8000000,14,22,0.223484848,288
294534,Janni Serra,Attack,Centre-Forward,Germany,13/3/98,15/7/20,2000000,13,22,0.223484848,482
315125,Javairô Dilrosun,Attack,Right Winger,Netherlands,22/6/98,26/11/20,12500000,11,22,0.223484848,232
696346,Jay Stansfield,Attack,Centre-Forward,England,24/11/02,18/6/25,11000000,9,22,0.223484848,249
568005,Jeremy Sarmiento,Attack,Left Winger,Ecuador,16/6/02,19/7/24,7000000,11,22,0.223484848,312
513245,Jesper Lindstrøm,Attack,Right Winger,Denmark,29/2/00,9/11/22,28000000,10,22,0.223484848,130
448177,Jessic Ngankam,Attack,Centre-Forward,Germany,20/7/00,22/6/23,5000000,12,22,0.223484848,359
396334,Joaquín Muñoz,Attack,Right Winger,Spain,10/3/99,27/12/21,1000000,9,22,0.223484848,567
251303,Johannes Eggestein,Attack,Centre-Forward,Germany,8/5/98,21/12/20,4000000,10,22,0.223484848,393
439914,John Yeboah,Attack,Second Striker,Ecuador,23/6/00,9/6/23,1500000,7,22,0.223484848,519
455349,Jon Morcillo,Attack,Left Winger,Spain,15/9/98,10/6/21,5000000,8,22,0.223484848,359
324690,Jonathan Ikoné,Attack,Right Winger,France,2/5/98,15/10/20,36000000,13,22,0.223484848,99
393325,Josh Sargent,Attack,Centre-Forward,United States,20/2/00,27/10/22,12000000,9,22,0.223484848,237
293169,Josip Brekalo,Attack,Left Winger,Croatia,23/6/98,26/11/20,15000000,16,22,0.223484848,212
448466,Jovane Cabral,Attack,Left Winger,Cape Verde,14/6/98,17/8/20,10000000,13,22,0.223484848,259
496767,Juan José Perea,Attack,Centre-Forward,Colombia,23/2/00,21/9/22,2400000,9,22,0.223484848,470
748316,Juan Manuel Cruz,Attack,Centre-Forward,Argentina,19/7/99,8/2/22,1300000,10,22,0.223484848,542
623521,Juanmi Latasa,Attack,Centre-Forward,Spain,23/3/01,13/6/23,3000000,13,22,0.223484848,429
315283,Kaj Sierhuis,Attack,Centre-Forward,Netherlands,27/4/98,15/10/20,3000000,12,22,0.223484848,429
289167,Kamil Jóźwiak,Attack,Left Winger,Poland,22/4/98,18/8/20,4000000,11,22,0.223484848,393
565406,Kazeem Olaigbe,Attack,Left Winger,Belgium,2/1/03,3/6/25,5000000,10,22,0.223484848,359
649490,Konan N’Dri,Attack,Right Winger,Niger,27/10/00,9/6/23,2000000,14,22,0.223484848,482
545538,Lameck Banda,Attack,Left Winger,Zambia,29/1/01,20/12/23,6000000,12,22,0.223484848,336
569140,Lassine Sinayoko,Attack,Centre-Forward,Mali,8/12/99,19/9/22,1500000,9,22,0.223484848,519
628366,Lucas Beltrán,Attack,Centre-Forward,Argentina,29/3/01,12/3/24,16000000,10,22,0.223484848,196
512385,Luis Sinisterra,Attack,Left Winger,Colombia,17/6/99,8/6/22,25000000,13,22,0.223484848,143
424784,Luis Suárez,Attack,Centre-Forward,Colombia,2/12/97,8/10/20,10000000,11,22,0.223484848,259
257462,Luka Jović,Attack,Centre-Forward,Serbia,23/12/97,8/10/20,25000000,17,22,0.223484848,143
817180,Mamady Bangré,Attack,Right Winger,Burkina Faso,15/6/01,16/6/23,1000000,11,22,0.223484848,567
838236,Marin Ljubicic,Attack,Centre-Forward,Croatia,28/2/02,21/5/24,8000000,13,22,0.223484848,288
659543,Matthis Abline,Attack,Centre-Forward,France,28/3/03,3/6/25,18000000,14,22,0.223484848,180
444208,Michael Obafemi,Attack,Centre-Forward,Ireland,6/7/00,1/6/23,5000000,11,22,0.223484848,359
634427,Miguel Rodríguez,Attack,Right Winger,Spain,29/4/03,28/5/25,4500000,11,22,0.223484848,378
565821,Mika Biereth,Attack,Centre-Forward,Denmark,8/2/03,3/6/25,30000000,10,22,0.223484848,121
545332,Mikkel Kaufmann,Attack,Centre-Forward,Denmark,3/1/01,28/6/23,2700000,14,22,0.223484848,452
619461,Mohamed Bamba,Attack,Centre-Forward,Cote d'Ivoire,10/12/01,3/6/24,6000000,11,22,0.223484848,336
395516,Moussa Diaby,Attack,Right Winger,France,7/7/99,9/6/22,60000000,14,22,0.223484848,48
485424,Moussa Djenepo,Attack,Left Winger,Mali,15/6/98,13/10/20,13000000,16,22,0.223484848,226
486624,Musa Barrow,Attack,Left Winger,The Gambia,14/11/98,3/6/21,20000000,9,22,0.223484848,167
537860,Mykhaylo Mudryk,Attack,Left Winger,Ukraine,5/1/01,16/3/23,60000000,14,22,0.223484848,48
730126,Mykola Kukharevych,Attack,Centre-Forward,Ukraine,1/7/01,27/10/23,1500000,12,22,0.223484848,519
594926,Naïs Djouahra,Attack,Left Winger,France,23/11/99,3/6/22,2000000,9,22,0.223484848,482
629588,Nathan Ngoumou,Attack,Right Winger,Cameroon,14/3/00,21/9/22,7000000,15,22,0.223484848,312
709187,Nico Williams,Attack,Left Winger,Spain,12/7/02,18/7/24,70000000,16,22,0.223484848,38
739315,Nicolás Fernández Mercau,Attack,Centre-Forward,Argentina,11/1/00,8/2/22,2500000,7,22,0.223484848,458
346890,Noah Okafor,Attack,Left Winger,Switzerland,24/5/00,10/11/22,25000000,14,22,0.223484848,143
392163,Noah Weißhaupt,Attack,Left Winger,Germany,20/9/01,14/12/23,7000000,10,22,0.223484848,312
503987,Noni Madueke,Attack,Right Winger,England,10/3/02,16/12/24,40000000,16,22,0.223484848,91
891379,Nordine Kandil,Attack,Left Winger,Morocco,31/10/01,11/6/24,1000000,9,22,0.223484848,567
265078,Patrick Cutrone,Attack,Centre-Forward,Italy,3/1/98,25/8/20,15500000,17,22,0.223484848,207
533295,Patrick Wimmer,Attack,Right Winger,Austria,30/5/01,22/6/23,18000000,15,22,0.223484848,180
365172,Patson Daka,Attack,Centre-Forward,Zambia,9/10/98,2/6/21,22000000,8,22,0.223484848,157
707572,Pau Víctor,Attack,Centre-Forward,Spain,26/11/01,24/6/24,1500000,9,22,0.223484848,519
639733,Peque Fernández,Attack,Second Striker,Spain,4/10/02,11/10/24,5000000,16,22,0.223484848,359
300532,Pontus Almqvist,Attack,Right Winger,Sweden,10/7/99,29/12/21,3000000,15,22,0.223484848,429
383109,Przemyslaw Placheta,Attack,Left Winger,Poland,23/3/98,15/10/20,2500000,10,22,0.223484848,458
631002,Raúl García,Attack,Centre-Forward,Spain,3/11/00,14/6/23,4000000,15,22,0.223484848,393
386455,Riccardo Sottil,Attack,Left Winger,Italy,3/6/99,28/12/21,9000000,13,22,0.223484848,277
563137,Robert Navarro,Attack,Right Winger,Spain,12/4/02,7/6/24,6000000,12,22,0.223484848,336
630995,Rodri Sánchez,Attack,Right Winger,Spain,16/5/00,23/3/23,8000000,17,22,0.223484848,288
345886,Rubén Vargas,Attack,Left Winger,Switzerland,5/8/98,26/11/20,13000000,13,22,0.223484848,226
652996,Said Hamulic,Attack,Centre-Forward,Bosnia-Herzegovina,12/11/00,16/11/22,1500000,8,22,0.223484848,519
457422,Samuele Mulattieri,Attack,Centre-Forward,Italy,7/10/00,20/3/23,4500000,9,22,0.223484848,378
552955,Santiago Gimenez,Attack,Centre-Forward,Mexico,18/4/01,15/12/23,50000000,11,22,0.223484848,66
674806,Santiago Pierotti,Attack,Right Winger,Argentina,3/4/01,4/7/23,2500000,8,22,0.223484848,458
538918,Sebastiano Esposito,Attack,Second Striker,Italy,2/7/02,25/3/25,10000000,12,22,0.223484848,259
505674,Sergio Camello,Attack,Centre-Forward,Spain,10/2/01,23/3/23,10000000,15,22,0.223484848,259
612826,Silas,Attack,Right Winger,DR Congo,6/10/98,10/2/21,25000000,14,22,0.223484848,143
658536,Simon Adingra,Attack,Left Winger,Cote d'Ivoire,1/1/02,14/3/24,30000000,12,22,0.223484848,121
405398,Takefusa Kubo,Attack,Right Winger,Japan,4/6/01,22/12/23,60000000,18,22,0.223484848,48
371256,Tetê,Attack,Right Winger,Brazil,15/2/00,19/9/22,28000000,14,22,0.223484848,130
576028,Thiago Almada,Attack,Left Winger,Argentina,26/4/01,22/8/23,27000000,12,22,0.223484848,137
616344,Tiago Tomás,Attack,Right Winger,Portugal,16/6/02,27/3/25,12000000,15,22,0.223484848,237
669366,Tom Cannon,Attack,Centre-Forward,Ireland,28/12/02,28/3/25,10000000,9,22,0.223484848,259
296986,Tyler Roberts,Attack,Centre-Forward,Wales,12/1/99,23/12/21,8000000,8,22,0.223484848,288
324804,Yann Karamoh,Attack,Left Winger,France,8/7/98,25/8/20,7500000,11,22,0.223484848,302
782476,Yoann Cathline,Attack,Left Winger,France,22/7/02,28/5/25,8000000,15,22,0.223484848,288
548729,Zeki Amdouni,Attack,Centre-Forward,Switzerland,4/12/00,9/10/23,15000000,14,22,0.223484848,212
666547,Zito Luvumbo,Attack,Right Winger,Angola,9/3/02,5/6/24,7500000,10,22,0.223484848,302
427572,Zuriko Davitashvili,Attack,Left Winger,Georgia,15/2/01,12/7/23,3000000,8,22,0.223484848,429
289587,Aaron Leya Iseka,Attack,Centre-Forward,Belgium,15/11/97,9/4/21,2500000,12,23,0.331060606,459
340376,Abel Ruiz,Attack,Centre-Forward,Spain,28/1/00,12/7/23,14000000,15,23,0.331060606,221
400485,Adam Ounas,Attack,Right Winger,Algeria,11/11/96,25/8/20,8000000,9,23,0.331060606,289
607034,Akor Adams,Attack,Centre-Forward,Nigeria,29/1/00,18/12/23,12000000,8,23,0.331060606,238
638235,Álex Cantero,Attack,Left Winger,Spain,8/6/00,13/10/23,1400000,9,23,0.331060606,537
365770,Alexandru Dobre,Attack,Right Winger,Romania,30/8/98,2/6/22,1500000,8,23,0.331060606,520
372711,Amine Harit,Attack,Left Winger,Morocco,18/6/97,16/9/20,20000000,10,23,0.331060606,168
980576,Amine Salama,Attack,Centre-Forward,France,18/7/00,16/10/23,3000000,11,23,0.331060606,430
340151,Andrea Favilli,Attack,Centre-Forward,Italy,17/5/97,25/8/20,4000000,8,23,0.331060606,394
315865,Andrea Pinamonti,Attack,Centre-Forward,Italy,19/5/99,7/6/22,20000000,10,23,0.331060606,168
429874,Ansgar Knauff,Attack,Right Winger,Germany,10/1/02,5/6/25,15000000,14,23,0.331060606,213
583189,Anthony Elanga,Attack,Right Winger,Sweden,27/4/02,30/5/25,42000000,14,23,0.331060606,83
251897,Asier Villalibre,Attack,Centre-Forward,Spain,30/9/97,10/6/21,4500000,10,23,0.331060606,379
579263,Augustine Boakye,Attack,Right Winger,Ghana,3/11/00,21/5/24,3000000,11,23,0.331060606,430
426192,Ben Brereton Díaz,Attack,Centre-Forward,Chile,18/4/99,13/5/22,16000000,14,23,0.331060606,197
344151,Bilal Boutobba,Attack,Right Winger,France,29/8/98,2/6/22,2500000,10,23,0.331060606,459
543051,Billal Brahimi,Attack,Right Winger,Algeria,14/3/00,27/3/23,7000000,15,23,0.331060606,313
433177,Bukayo Saka,Attack,Right Winger,England,5/9/01,16/12/24,150000000,16,23,0.331060606,4
464598,Casper Tengstedt,Attack,Centre-Forward,Denmark,1/6/00,27/12/23,7000000,10,23,0.331060606,313
341647,Cengiz Ünder,Attack,Right Winger,Türkiye,14/7/97,25/8/20,23000000,12,23,0.331060606,154
500067,Chidera Ejuke,Attack,Left Winger,Nigeria,2/1/98,29/12/21,9000000,12,23,0.331060606,278
451677,Christos Tzolis,Attack,Left Winger,Greece,30/1/02,12/6/25,25000000,15,23,0.331060606,144
929494,Chukwubuikem Ikwuemesi,Attack,Centre-Forward,Nigeria,5/8/01,12/6/25,2000000,10,23,0.331060606,483
358032,Cyril Ngonge,Attack,Right Winger,Belgium,26/5/00,12/3/24,12000000,14,23,0.331060606,238
823231,Dango Ouattara,Attack,Right Winger,Burkina Faso,11/2/02,30/5/25,28000000,11,23,0.331060606,131
531829,Dani Escriche,Attack,Centre-Forward,Spain,24/3/98,13/10/21,1500000,9,23,0.331060606,520
422460,Dani Gómez,Attack,Centre-Forward,Spain,30/7/98,3/6/22,2500000,8,23,0.331060606,459
546543,Darwin Núñez,Attack,Centre-Forward,Uruguay,24/6/99,15/9/22,70000000,14,23,0.331060606,39
277033,David Brooks,Attack,Right Winger,Wales,8/7/97,30/7/20,20000000,14,23,0.331060606,168
